day;121:00:00;buy;1;unit;at;price;6359.990000;total;balance;3496.630000;;;
day;132;sell;1;unit;at;price;7295.000000;investment;15.502145;%;total;balance;10791.630000
day;134;sell;1;unit;at;price;7360.000000;investment;15.723452;%;total;balance;18151.630000
day;135:00:00;buy;1;unit;at;price;6687.960000;total;balance;11463.670000;;;
day;136;sell;1;unit;at;price;6495.000000;investment;-2.885185;%;total;balance;17958.670000
day;141:00:00;buy;1;unit;at;price;6282.530000;total;balance;11676.140000;;;
day;142;sell;1;unit;at;price;6326.000000;investment;0.691919;%;total;balance;18002.140000
day;143:00:00;buy;1;unit;at;price;6485.990000;total;balance;11516.150000;;;
day;144:00:00;buy;1;unit;at;price;6478.040000;total;balance;5038.110000;;;
day;146;sell;1;unit;at;price;6498.000000;investment;0.185168;%;total;balance;11536.110000
day;148;sell;1;unit;at;price;6335.700000;investment;-2.197270;%;total;balance;17871.810000
day;154:00:00;buy;1;unit;at;price;6582.090000;total;balance;11289.720000;;;
day;155:00:00;buy;1;unit;at;price;6436.890000;total;balance;4852.830000;;;
day;162;sell;1;unit;at;price;6498.460000;investment;-1.270569;%;total;balance;11351.290000
day;163:00:00;buy;1;unit;at;price;6466.030000;total;balance;4885.260000;;;
day;164;sell;1;unit;at;price;6547.450000;investment;1.717600;%;total;balance;11432.710000
day;165;sell;1;unit;at;price;6593.940000;investment;1.978184;%;total;balance;18026.650000
day;174:00:00;buy;1;unit;at;price;6183.490000;total;balance;11843.160000;;;
day;175:00:00;buy;1;unit;at;price;6436.980000;total;balance;5406.180000;;;
day;195;sell;1;unit;at;price;6423.280000;investment;3.877907;%;total;balance;11829.460000
day;196:00:00;buy;1;unit;at;price;6404.000000;total;balance;5425.460000;;;
day;198;sell;1;unit;at;price;6503.120000;investment;1.027500;%;total;balance;11928.580000
day;200;sell;1;unit;at;price;6334.890000;investment;-1.079169;%;total;balance;18263.470000
day;205:00:00;buy;1;unit;at;price;5605.460000;total;balance;12658.010000;;;
day;206;sell;1;unit;at;price;5579.520000;investment;-0.462763;%;total;balance;18237.530000
day;208:00:00;buy;1;unit;at;price;5504.170000;total;balance;12733.360000;;;
day;209;sell;1;unit;at;price;5560.000000;investment;1.014322;%;total;balance;18293.360000
day;210:00:00;buy;1;unit;at;price;4733.500000;total;balance;13559.860000;;;
day;211;sell;1;unit;at;price;4349.230000;investment;-8.118094;%;total;balance;17909.090000
day;213:00:00;buy;1;unit;at;price;4263.660000;total;balance;13645.430000;;;
day;214;sell;1;unit;at;price;4283.800000;investment;0.472364;%;total;balance;17929.230000
day;215:00:00;buy;1;unit;at;price;3774.990000;total;balance;14154.240000;;;
day;216;sell;1;unit;at;price;3936.690000;investment;4.283455;%;total;balance;18090.930000
day;217:00:00;buy;1;unit;at;price;3731.320000;total;balance;14359.610000;;;
day;218:00:00;buy;1;unit;at;price;3775.000000;total;balance;10584.610000;;;
day;219:00:00;buy;1;unit;at;price;4225.030000;total;balance;6359.580000;;;
day;220:00:00;buy;1;unit;at;price;4248.000000;total;balance;2111.580000;;;
day;222;sell;1;unit;at;price;4142.010000;investment;11.006561;%;total;balance;6253.590000
day;223:00:00;buy;1;unit;at;price;4103.190000;total;balance;2150.400000;;;
day;228;sell;1;unit;at;price;3380.010000;investment;-10.463311;%;total;balance;5530.410000
day;230:00:00;buy;1;unit;at;price;3531.180000;total;balance;1999.230000;;;
day;241;sell;1;unit;at;price;4075.340000;investment;-3.542933;%;total;balance;6074.570000
day;242:00:00;buy;1;unit;at;price;3839.060000;total;balance;2235.510000;;;
day;247;sell;1;unit;at;price;3809.880000;investment;-10.313559;%;total;balance;6045.390000
day;249;sell;1;unit;at;price;3888.060000;investment;-5.242994;%;total;balance;9933.450000
day;250:00:00;buy;1;unit;at;price;3729.310000;total;balance;6204.140000;;;
day;251;sell;1;unit;at;price;3829.000000;investment;8.434008;%;total;balance;10033.140000
day;252:00:00;buy;1;unit;at;price;3691.860000;total;balance;6341.280000;;;
day;253;sell;1;unit;at;price;3826.090000;investment;-0.337843;%;total;balance;10167.370000
day;254:00:00;buy;1;unit;at;price;3890.790000;total;balance;6276.580000;;;
day;257;sell;1;unit;at;price;3798.620000;investment;1.858521;%;total;balance;10075.200000
day;259;sell;1;unit;at;price;4006.010000;investment;8.509261;%;total;balance;14081.210000
day;261;sell;1;unit;at;price;4004.120000;investment;2.912776;%;total;balance;18085.330000
day;262:00:00;buy;1;unit;at;price;3626.120000;total;balance;14459.210000;;;
day;263;sell;1;unit;at;price;3635.690000;investment;0.263918;%;total;balance;18094.900000
day;264:00:00;buy;1;unit;at;price;3619.410000;total;balance;14475.490000;;;
day;265:00:00;buy;1;unit;at;price;3514.240000;total;balance;10961.250000;;;
day;266;sell;1;unit;at;price;3664.190000;investment;1.237218;%;total;balance;14625.440000
day;267:00:00;buy;1;unit;at;price;3580.760000;total;balance;11044.680000;;;
day;268:00:00;buy;1;unit;at;price;3609.710000;total;balance;7434.970000;;;
day;269:00:00;buy;1;unit;at;price;3640.650000;total;balance;3794.320000;;;
day;270:00:00;buy;1;unit;at;price;3607.850000;total;balance;186.470000;;;
day;274;sell;1;unit;at;price;3577.030000;investment;1.786731;%;total;balance;3763.500000
day;277;sell;1;unit;at;price;3562.180000;investment;-0.518884;%;total;balance;7325.680000
day;279;sell;1;unit;at;price;3531.010000;investment;-2.180231;%;total;balance;10856.690000
day;280:00:00;buy;1;unit;at;price;3429.950000;total;balance;7426.740000;;;
day;281;sell;1;unit;at;price;3397.420000;investment;-6.680950;%;total;balance;10824.160000
day;282:00:00;buy;1;unit;at;price;3437.550000;total;balance;7386.610000;;;
day;284:00:00;buy;1;unit;at;price;3437.500000;total;balance;3949.110000;;;
day;285:00:00;buy;1;unit;at;price;3468.430000;total;balance;480.680000;;;
day;289;sell;1;unit;at;price;3367.360000;investment;-6.665743;%;total;balance;3848.040000
day;290:00:00;buy;1;unit;at;price;3359.000000;total;balance;489.040000;;;
day;291;sell;1;unit;at;price;3622.000000;investment;5.599207;%;total;balance;4111.040000
day;292:00:00;buy;1;unit;at;price;3623.730000;total;balance;487.310000;;;
day;294;sell;1;unit;at;price;3590.360000;investment;4.445317;%;total;balance;4077.670000
day;297:00:00;buy;1;unit;at;price;3561.500000;total;balance;516.170000;;;
day;299;sell;1;unit;at;price;3582.370000;investment;4.214400;%;total;balance;4098.540000
day;301;sell;1;unit;at;price;3867.000000;investment;11.491366;%;total;balance;7965.540000
day;302:00:00;buy;1;unit;at;price;3888.010000;total;balance;4077.530000;;;
day;304;sell;1;unit;at;price;3897.710000;investment;16.037809;%;total;balance;7975.240000
day;305:00:00;buy;1;unit;at;price;3942.020000;total;balance;4033.220000;;;
day;308;sell;1;unit;at;price;3818.790000;investment;5.382851;%;total;balance;7852.010000
day;309;sell;1;unit;at;price;3799.480000;investment;6.682016;%;total;balance;11651.490000
day;311;sell;1;unit;at;price;3792.140000;investment;-2.465786;%;total;balance;15443.630000
day;312:00:00;buy;1;unit;at;price;3806.170000;total;balance;11637.460000;;;
day;313;sell;1;unit;at;price;3809.700000;investment;-3.356655;%;total;balance;15447.160000
day;314;sell;1;unit;at;price;3786.930000;investment;-0.505495;%;total;balance;19234.090000
day;315:00:00;buy;1;unit;at;price;3700.720000;total;balance;15533.370000;;;
day;316;sell;1;unit;at;price;3844.590000;investment;3.887622;%;total;balance;19377.960000
day;317:00:00;buy;1;unit;at;price;3851.890000;total;balance;15526.070000;;;
day;319;sell;1;unit;at;price;3843.120000;investment;-0.227680;%;total;balance;19369.190000
day;320:00:00;buy;1;unit;at;price;3917.000000;total;balance;15452.190000;;;
day;322;sell;1;unit;at;price;3849.680000;investment;-1.718662;%;total;balance;19301.870000
day;325:00:00;buy;1;unit;at;price;3853.950000;total;balance;15447.920000;;;
day;327:00:00;buy;1;unit;at;price;3990.000000;total;balance;11457.920000;;;
day;329:00:00;buy;1;unit;at;price;3970.500000;total;balance;7487.420000;;;
day;330:00:00;buy;1;unit;at;price;3975.010000;total;balance;3512.410000;;;
day;335;sell;1;unit;at;price;5040.660000;investment;30.792045;%;total;balance;8553.070000
day;340;sell;1;unit;at;price;5318.580000;investment;33.297744;%;total;balance;13871.650000
day;341;sell;1;unit;at;price;5040.120000;investment;26.939176;%;total;balance;18911.770000
day;342;sell;1;unit;at;price;5078.190000;investment;27.752886;%;total;balance;23989.960000
day;347:00:00;buy;1;unit;at;price;5227.000000;total;balance;18762.960000;;;
day;348;sell;1;unit;at;price;5281.810000;investment;1.048594;%;total;balance;24044.770000
day;361:00:00;buy;1;unit;at;price;5321.150000;total;balance;18723.620000;;;
day;363:00:00;buy;1;unit;at;price;5657.400000;total;balance;13066.220000;;;
day;364:00:00;buy;1;unit;at;price;5770.010000;total;balance;7296.210000;;;
day;366;sell;1;unit;at;price;5687.900000;investment;6.892307;%;total;balance;12984.110000
day;367:00:00;buy;1;unit;at;price;5907.470000;total;balance;7076.640000;;;
day;372:00:00;buy;1;unit;at;price;6979.760000;total;balance;96.880000;;;
day;376;sell;1;unit;at;price;7878.960000;investment;39.268215;%;total;balance;7975.840000
day;378;sell;1;unit;at;price;7262.400000;investment;25.864600;%;total;balance;15238.240000
day;379;sell;1;unit;at;price;8200.000000;investment;38.807307;%;total;balance;23438.240000
day;381;sell;1;unit;at;price;7951.700000;investment;13.925121;%;total;balance;31389.940000
day;384:00:00;buy;1;unit;at;price;8001.700000;total;balance;23388.240000;;;
day;385:00:00;buy;1;unit;at;price;8063.810000;total;balance;15324.430000;;;
day;387;sell;1;unit;at;price;8772.290000;investment;9.630329;%;total;balance;24096.720000
day;389;sell;1;unit;at;price;8662.440000;investment;7.423662;%;total;balance;32759.160000
day;397:00:00;buy;1;unit;at;price;7805.000000;total;balance;24954.160000;;;
day;398:00:00;buy;1;unit;at;price;7998.130000;total;balance;16956.030000;;;
day;399;sell;1;unit;at;price;7930.140000;investment;1.603331;%;total;balance;24886.170000
day;400:00:00;buy;1;unit;at;price;7634.580000;total;balance;17251.590000;;;
day;401;sell;1;unit;at;price;8015.690000;investment;0.219551;%;total;balance;25267.280000
day;402:00:00;buy;1;unit;at;price;7918.170000;total;balance;17349.110000;;;
day;403:00:00;buy;1;unit;at;price;8176.020000;total;balance;9173.090000;;;
day;407:00:00;buy;1;unit;at;price;8975.000000;total;balance;198.090000;;;
day;419;sell;1;unit;at;price;12360.450000;investment;61.900851;%;total;balance;12558.540000
day;420;sell;1;unit;at;price;11865.290000;investment;49.848892;%;total;balance;24423.830000
day;422;sell;1;unit;at;price;10577.630000;investment;29.373827;%;total;balance;35001.460000
day;424;sell;1;unit;at;price;11976.420000;investment;33.442006;%;total;balance;46977.880000
day;428:00:00;buy;1;unit;at;price;11474.420000;total;balance;35503.460000;;;
day;429;sell;1;unit;at;price;12293.530000;investment;7.138574;%;total;balance;47796.990000
day;440:00:00;buy;1;unit;at;price;10538.060000;total;balance;37258.930000;;;
day;442;sell;1;unit;at;price;10590.700000;investment;0.499523;%;total;balance;47849.630000
day;443:00:00;buy;1;unit;at;price;10323.390000;total;balance;37526.240000;;;
day;444:00:00;buy;1;unit;at;price;9840.120000;total;balance;27686.120000;;;
day;447;sell;1;unit;at;price;9843.000000;investment;-4.653413;%;total;balance;37529.120000
day;448:00:00;buy;1;unit;at;price;9479.980000;total;balance;28049.140000;;;
day;450:00:00;buy;1;unit;at;price;9495.010000;total;balance;18554.130000;;;
day;451:00:00;buy;1;unit;at;price;9589.010000;total;balance;8965.120000;;;
day;452;sell;1;unit;at;price;10087.300000;investment;2.511961;%;total;balance;19052.420000
day;453:00:00;buy;1;unit;at;price;10405.940000;total;balance;8646.480000;;;
day;461;sell;1;unit;at;price;11856.100000;investment;25.064610;%;total;balance;20502.580000
day;462;sell;1;unit;at;price;11280.950000;investment;18.809248;%;total;balance;31783.530000
day;463;sell;1;unit;at;price;11540.760000;investment;20.354030;%;total;balance;43324.290000
day;464;sell;1;unit;at;price;11389.280000;investment;9.449795;%;total;balance;54713.570000
day;468:00:00;buy;1;unit;at;price;10352.780000;total;balance;44360.790000;;;
day;469;sell;1;unit;at;price;10217.790000;investment;-1.303901;%;total;balance;54578.580000
day;470:00:00;buy;1;unit;at;price;10315.480000;total;balance;44263.100000;;;
day;471;sell;1;unit;at;price;10920.000000;investment;5.860319;%;total;balance;55183.100000
day;472:00:00;buy;1;unit;at;price;10769.090000;total;balance;44414.010000;;;
day;473;sell;1;unit;at;price;10130.000000;investment;-5.934485;%;total;balance;54544.010000
day;481:00:00;buy;1;unit;at;price;9495.000000;total;balance;45049.010000;;;
day;482:00:00;buy;1;unit;at;price;9582.420000;total;balance;35466.590000;;;
day;483:00:00;buy;1;unit;at;price;9600.860000;total;balance;25865.730000;;;
day;484:00:00;buy;1;unit;at;price;9766.520000;total;balance;16099.210000;;;
day;485:00:00;buy;1;unit;at;price;10381.260000;total;balance;5717.950000;;;
day;490;sell;1;unit;at;price;10484.370000;investment;10.419905;%;total;balance;16202.320000
day;491;sell;1;unit;at;price;10398.970000;investment;8.521334;%;total;balance;26601.290000
day;493;sell;1;unit;at;price;10093.010000;investment;5.126103;%;total;balance;36694.300000
day;494;sell;1;unit;at;price;10160.200000;investment;4.030914;%;total;balance;46854.500000
day;495:00:00;buy;1;unit;at;price;10423.720000;total;balance;36430.780000;;;
day;498;sell;1;unit;at;price;10304.460000;investment;-0.739795;%;total;balance;46735.240000
day;499:00:00;buy;1;unit;at;price;10262.540000;total;balance;36472.700000;;;
day;500:00:00;buy;1;unit;at;price;10185.390000;total;balance;26287.310000;;;
day;502;sell;1;unit;at;price;10275.010000;investment;-1.426650;%;total;balance;36562.320000
day;505;sell;1;unit;at;price;10026.800000;investment;-2.297092;%;total;balance;46589.120000
day;506;sell;1;unit;at;price;9693.740000;investment;-4.827012;%;total;balance;56282.860000
day;509:00:00;buy;1;unit;at;price;8060.000000;total;balance;48222.860000;;;
day;510:00:00;buy;1;unit;at;price;8193.990000;total;balance;40028.870000;;;
day;511:00:00;buy;1;unit;at;price;8217.470000;total;balance;31811.400000;;;
day;512:00:00;buy;1;unit;at;price;8052.400000;total;balance;23759.000000;;;
day;513;sell;1;unit;at;price;8304.960000;investment;3.039206;%;total;balance;32063.960000
day;514:00:00;buy;1;unit;at;price;8321.520000;total;balance;23742.440000;;;
day;515:00:00;buy;1;unit;at;price;8381.720000;total;balance;15360.720000;;;
day;516:00:00;buy;1;unit;at;price;8240.410000;total;balance;7120.310000;;;
day;518;sell;1;unit;at;price;8147.630000;investment;-0.565781;%;total;balance;15267.940000
day;519:00:00;buy;1;unit;at;price;7859.790000;total;balance;7408.150000;;;
day;533;sell;1;unit;at;price;8236.120000;investment;0.226955;%;total;balance;15644.270000
day;534:00:00;buy;1;unit;at;price;8209.920000;total;balance;7434.350000;;;
day;536;sell;1;unit;at;price;7474.850000;investment;-7.172396;%;total;balance;14909.200000
day;537:00:00;buy;1;unit;at;price;7430.870000;total;balance;7478.330000;;;
day;538;sell;1;unit;at;price;8668.000000;investment;4.163662;%;total;balance;16146.330000
day;539:00:00;buy;1;unit;at;price;9259.780000;total;balance;6886.550000;;;
day;541;sell;1;unit;at;price;9226.500000;investment;10.078838;%;total;balance;16113.050000
day;543;sell;1;unit;at;price;9164.440000;investment;11.213398;%;total;balance;25277.490000
day;546;sell;1;unit;at;price;9308.520000;investment;18.432172;%;total;balance;34586.010000
day;547;sell;1;unit;at;price;9206.520000;investment;12.138973;%;total;balance;43792.530000
day;548;sell;1;unit;at;price;9412.530000;investment;26.667941;%;total;balance;53205.060000
day;549:00:00;buy;1;unit;at;price;9322.090000;total;balance;43882.970000;;;
day;550;sell;1;unit;at;price;9341.270000;investment;0.880043;%;total;balance;53224.240000
day;551;sell;1;unit;at;price;9198.840000;investment;-1.322128;%;total;balance;62423.080000
day;553:00:00;buy;1;unit;at;price;8807.890000;total;balance;53615.190000;;;
day;554;sell;1;unit;at;price;9032.230000;investment;2.547035;%;total;balance;62647.420000
day;557:00:00;buy;1;unit;at;price;8758.340000;total;balance;53889.080000;;;
day;558;sell;1;unit;at;price;8630.000000;investment;-1.465346;%;total;balance;62519.080000
day;568:00:00;buy;1;unit;at;price;6908.640000;total;balance;55610.440000;;;
day;569;sell;1;unit;at;price;7127.010000;investment;3.160825;%;total;balance;62737.450000
day;570:00:00;buy;1;unit;at;price;7162.670000;total;balance;55574.780000;;;
day;571:00:00;buy;1;unit;at;price;7523.720000;total;balance;48051.060000;;;
day;572:00:00;buy;1;unit;at;price;7432.410000;total;balance;40618.650000;;;
day;574:00:00;buy;1;unit;at;price;7555.920000;total;balance;33062.730000;;;
day;577:00:00;buy;1;unit;at;price;7302.940000;total;balance;25759.790000;;;
day;578:00:00;buy;1;unit;at;price;7198.990000;total;balance;18560.800000;;;
day;579;sell;1;unit;at;price;7393.540000;investment;3.223239;%;total;balance;25954.340000
day;581:00:00;buy;1;unit;at;price;7502.190000;total;balance;18452.150000;;;
day;582:00:00;buy;1;unit;at;price;7520.000000;total;balance;10932.150000;;;
day;583:00:00;buy;1;unit;at;price;7337.510000;total;balance;3594.640000;;;
day;589;sell;1;unit;at;price;7111.000000;investment;-5.485584;%;total;balance;10705.640000
day;590:00:00;buy;1;unit;at;price;6877.030000;total;balance;3828.610000;;;
day;592;sell;1;unit;at;price;7285.530000;investment;-1.976210;%;total;balance;11114.140000
day;593:00:00;buy;1;unit;at;price;7149.120000;total;balance;3965.020000;;;
day;594;sell;1;unit;at;price;7190.000000;investment;-4.842825;%;total;balance;11155.020000
day;595;sell;1;unit;at;price;7143.010000;investment;-2.189940;%;total;balance;18298.030000
day;597:00:00;buy;1;unit;at;price;7310.790000;total;balance;10987.240000;;;
day;600;sell;1;unit;at;price;7194.130000;investment;-0.067509;%;total;balance;18181.370000
day;601;sell;1;unit;at;price;7245.830000;investment;-3.417136;%;total;balance;25427.200000
day;603:00:00;buy;1;unit;at;price;7384.890000;total;balance;18042.310000;;;
day;604;sell;1;unit;at;price;7218.000000;investment;-4.015957;%;total;balance;25260.310000
day;606:00:00;buy;1;unit;at;price;7174.330000;total;balance;18085.980000;;;
day;607:00:00;buy;1;unit;at;price;6945.020000;total;balance;11140.960000;;;
day;608;sell;1;unit;at;price;7334.450000;investment;-0.041704;%;total;balance;18475.410000
day;609:00:00;buy;1;unit;at;price;7348.630000;total;balance;11126.780000;;;
day;610:00:00;buy;1;unit;at;price;7355.400000;total;balance;3771.380000;;;
day;611;sell;1;unit;at;price;7764.630000;investment;12.906734;%;total;balance;11536.010000
day;613:00:00;buy;1;unit;at;price;8045.510000;total;balance;3490.500000;;;
day;615;sell;1;unit;at;price;8198.090000;investment;14.672715;%;total;balance;11688.590000
day;616:00:00;buy;1;unit;at;price;8020.000000;total;balance;3668.590000;;;
day;622;sell;1;unit;at;price;8899.420000;investment;21.729936;%;total;balance;12568.010000
day;623:00:00;buy;1;unit;at;price;8909.320000;total;balance;3658.690000;;;
day;624;sell;1;unit;at;price;8697.530000;investment;17.774672;%;total;balance;12356.220000
day;625;sell;1;unit;at;price;8628.890000;investment;20.274506;%;total;balance;20985.110000
day;626:00:00;buy;1;unit;at;price;8722.030000;total;balance;12263.080000;;;
day;627;sell;1;unit;at;price;8660.380000;investment;24.699137;%;total;balance;20923.460000
day;628;sell;1;unit;at;price;8385.220000;investment;14.105895;%;total;balance;29308.680000
day;629;sell;1;unit;at;price;8427.260000;investment;14.572423;%;total;balance;37735.940000
day;630:00:00;buy;1;unit;at;price;8326.810000;total;balance;29409.130000;;;
day;631;sell;1;unit;at;price;8595.000000;investment;6.829772;%;total;balance;38004.130000
day;632:00:00;buy;1;unit;at;price;8895.960000;total;balance;29108.170000;;;
day;634:00:00;buy;1;unit;at;price;9288.440000;total;balance;19819.730000;;;
day;635;sell;1;unit;at;price;9503.080000;investment;18.492269;%;total;balance;29322.810000
day;636:00:00;buy;1;unit;at;price;9334.980000;total;balance;19987.830000;;;
day;640;sell;1;unit;at;price;9164.330000;investment;2.862284;%;total;balance;29152.160000
day;641;sell;1;unit;at;price;9613.820000;investment;10.224569;%;total;balance;38765.980000
day;643:00:00;buy;1;unit;at;price;9808.050000;total;balance;28957.930000;;;
day;645;sell;1;unit;at;price;10168.350000;investment;22.115792;%;total;balance;39126.280000
day;646:00:00;buy;1;unit;at;price;9851.780000;total;balance;29274.500000;;;
day;647;sell;1;unit;at;price;10270.010000;investment;15.445775;%;total;balance;39544.510000
day;650;sell;1;unit;at;price;10371.330000;investment;11.658470;%;total;balance;49915.840000
day;652;sell;1;unit;at;price;9921.000000;investment;6.277678;%;total;balance;59836.840000
day;653;sell;1;unit;at;price;9700.000000;investment;-1.101646;%;total;balance;69536.840000
day;654;sell;1;unit;at;price;10188.040000;investment;3.413190;%;total;balance;79724.880000
day;659:00:00;buy;1;unit;at;price;9965.010000;total;balance;69759.870000;;;
day;661;sell;1;unit;at;price;9305.000000;investment;-6.623275;%;total;balance;79064.870000
day;665:00:00;buy;1;unit;at;price;8525.070000;total;balance;70539.800000;;;
day;666;sell;1;unit;at;price;8522.310000;investment;-0.032375;%;total;balance;79062.110000
day;668:00:00;buy;1;unit;at;price;8757.840000;total;balance;70304.270000;;;
day;669:00:00;buy;1;unit;at;price;8760.660000;total;balance;61543.610000;;;
day;670;sell;1;unit;at;price;9070.170000;investment;3.566290;%;total;balance;70613.780000
day;671:00:00;buy;1;unit;at;price;9158.510000;total;balance;61455.270000;;;
day;673;sell;1;unit;at;price;8037.760000;investment;-8.251661;%;total;balance;69493.030000
day;675;sell;1;unit;at;price;7894.680000;investment;-13.799515;%;total;balance;77387.710000
day;677:00:00;buy;1;unit;at;price;4857.100000;total;balance;72530.610000;;;
day;678;sell;1;unit;at;price;5637.600000;investment;16.069259;%;total;balance;78168.210000
day;679:00:00;buy;1;unit;at;price;5165.250000;total;balance;73002.960000;;;
day;680:00:00;buy;1;unit;at;price;5345.350000;total;balance;67657.610000;;;
day;681:00:00;buy;1;unit;at;price;5037.610000;total;balance;62620.000000;;;
day;682:00:00;buy;1;unit;at;price;5331.710000;total;balance;57288.290000;;;
day;683:00:00;buy;1;unit;at;price;5413.640000;total;balance;51874.650000;;;
day;684:00:00;buy;1;unit;at;price;6186.260000;total;balance;45688.390000;;;
day;685:00:00;buy;1;unit;at;price;6206.100000;total;balance;39482.290000;;;
day;687:00:00;buy;1;unit;at;price;5818.250000;total;balance;33664.040000;;;
day;688;sell;1;unit;at;price;6490.630000;investment;25.659552;%;total;balance;40154.670000
day;692;sell;1;unit;at;price;6372.360000;investment;19.213148;%;total;balance;46527.030000
day;693:00:00;buy;1;unit;at;price;6251.820000;total;balance;40275.210000;;;
day;694;sell;1;unit;at;price;5877.210000;investment;16.666634;%;total;balance;46152.420000
day;695:00:00;buy;1;unit;at;price;6406.400000;total;balance;39746.020000;;;
day;696:00:00;buy;1;unit;at;price;6424.350000;total;balance;33321.670000;;;
day;697:00:00;buy;1;unit;at;price;6666.110000;total;balance;26655.560000;;;
day;698:00:00;buy;1;unit;at;price;6804.520000;total;balance;19851.040000;;;
day;699:00:00;buy;1;unit;at;price;6741.990000;total;balance;13109.050000;;;
day;702:00:00;buy;1;unit;at;price;7341.560000;total;balance;5767.490000;;;
day;703;sell;1;unit;at;price;7200.010000;investment;35.041291;%;total;balance;12967.500000
day;704;sell;1;unit;at;price;7370.110000;investment;36.139640;%;total;balance;20337.610000
day;706;sell;1;unit;at;price;6871.910000;investment;11.083433;%;total;balance;27209.520000
day;707;sell;1;unit;at;price;6889.650000;investment;11.014163;%;total;balance;34099.170000
day;708;sell;1;unit;at;price;6908.130000;investment;18.732093;%;total;balance;41007.300000
day;710;sell;1;unit;at;price;6877.370000;investment;10.005886;%;total;balance;47884.670000
day;711;sell;1;unit;at;price;6624.120000;investment;3.398477;%;total;balance;54508.790000
day;712;sell;1;unit;at;price;7112.640000;investment;10.713769;%;total;balance;61621.430000
day;713:00:00;buy;1;unit;at;price;7037.460000;total;balance;54583.970000;;;
day;716;sell;1;unit;at;price;6838.190000;investment;2.581416;%;total;balance;61422.160000
day;717;sell;1;unit;at;price;6853.680000;investment;0.722461;%;total;balance;68275.840000
day;718;sell;1;unit;at;price;7136.840000;investment;5.856579;%;total;balance;75412.680000
day;719:00:00;buy;1;unit;at;price;7488.830000;total;balance;67923.850000;;;
day;721;sell;1;unit;at;price;7547.610000;investment;2.806624;%;total;balance;75471.460000
day;723:00:00;buy;1;unit;at;price;7789.770000;total;balance;67681.690000;;;
